indicator,target,feature,lag_days,horizon_days,spearman_r,spearman_p,pearson_r,pearson_p,n_obs,q_spearman
xrp_price,xrp,xrp_price_mom21,180,1,-0.0032,0.897697478510521,-0.0002,0.9939334781553593,1624,0.9271
xrp_price,xrp,xrp_price_yoy252,180,1,-0.0109,0.6831660762208124,-0.0155,0.564349953973026,1393,0.7651
xrp_price,xrp,xrp_price_zscore,180,1,-0.0241,0.3383990329392816,-0.0198,0.43002233678033147,1583,0.4307
xrp_price,xrp,xrp_price_dz,180,7,-0.0398,0.11661376652341744,-0.0146,0.5656142823625275,1556,0.167
xrp_price,xrp,xrp_price_ma30,180,7,-0.0968,9.256454057923177e-05,-0.1087,1.1270693112594017e-05,1625,0.0002
xrp_price,xrp,xrp_price_ma90,180,7,-0.0969,0.00010542380882736035,-0.1208,1.3174658557929529e-06,1595,0.0002
xrp_price,xrp,xrp_price_mom21,180,7,-0.0611,0.014010124234992209,-0.0369,0.13740131481583726,1618,0.0245
xrp_price,xrp,xrp_price_yoy252,180,7,-0.0462,0.08572246352334986,-0.0539,0.04481715198663174,1387,0.1301
xrp_price,xrp,xrp_price_zscore,180,7,-0.0705,0.005099030130841272,-0.0801,0.0014641178509293324,1577,0.0095
xrp_price,xrp,xrp_price_dz,180,30,-0.0691,0.006800349997065681,-0.0604,0.018032948413863204,1533,0.0126
xrp_price,xrp,xrp_price_ma30,180,30,-0.2049,1.2021718034001128e-16,-0.1507,1.357618430140087e-09,1602,0.0
xrp_price,xrp,xrp_price_ma90,180,30,-0.2155,5.718363305416034e-18,-0.1739,3.908830240432722e-12,1572,0.0
xrp_price,xrp,xrp_price_mom21,180,30,-0.1373,3.710719353462865e-08,-0.0633,0.011468058022950693,1595,0.0
xrp_price,xrp,xrp_price_yoy252,180,30,-0.101,0.00018579188860815089,-0.1072,7.334493053128441e-05,1364,0.0004
xrp_price,xrp,xrp_price_zscore,180,30,-0.1217,1.496826337383461e-06,-0.1148,5.67004550655868e-06,1554,0.0
xrp_price,xrp,xrp_price_dz,180,60,0.0769,0.00284660025544559,-0.0234,0.363987299420375,1503,0.0056
xrp_price,xrp,xrp_price_ma30,180,60,-0.3553,5.530732337487032e-48,-0.212,1.9609141454977723e-17,1572,0.0
xrp_price,xrp,xrp_price_ma90,180,60,-0.3636,2.1259380500283447e-49,-0.2355,7.204362828991826e-21,1542,0.0
xrp_price,xrp,xrp_price_mom21,180,60,0.0007,0.9778126619075826,0.0046,0.8563939359076354,1565,0.9817
xrp_price,xrp,xrp_price_yoy252,180,60,-0.2446,1.2634418415830697e-19,-0.1719,2.6463800239148204e-10,1334,0.0
xrp_price,xrp,xrp_price_zscore,180,60,-0.1275,5.886446970841332e-07,-0.0752,0.003306541562202586,1524,0.0
xrp_price,xrp,xrp_price_dz,180,90,0.1052,5.264460785418516e-05,-0.0222,0.395061852554124,1473,0.0001
xrp_price,xrp,xrp_price_ma30,180,90,-0.4365,9.83396065657553e-73,-0.2444,2.0637025546295346e-22,1542,0.0
xrp_price,xrp,xrp_price_ma90,180,90,-0.4356,4.677731041941198e-71,-0.2589,1.4120521762636947e-24,1512,0.0
xrp_price,xrp,xrp_price_mom21,180,90,0.0012,0.96301638409629,-0.009,0.7232547835227975,1535,0.9746
xrp_price,xrp,xrp_price_yoy252,180,90,-0.3672,6.655922839303038e-43,-0.2124,9.172266793680745e-15,1304,0.0
xrp_price,xrp,xrp_price_zscore,180,90,-0.2079,4.729203986863259e-16,-0.0873,0.0007260992802641191,1494,0.0
xrp_price,xrp,xrp_price_dz,180,120,0.1089,3.366926410478147e-05,-0.0172,0.5136172476211877,1443,0.0001
xrp_price,xrp,xrp_price_ma30,180,120,-0.5166,6.092705478471326e-104,-0.287,4.5823965796907856e-30,1512,0.0
xrp_price,xrp,xrp_price_ma90,180,120,-0.4533,5.3634446134369523e-76,-0.2912,2.3979437476355722e-30,1482,0.0
xrp_price,xrp,xrp_price_mom21,180,120,-0.01,0.6988469467147619,-0.014,0.586278937048692,1505,0.7731
xrp_price,xrp,xrp_price_yoy252,180,120,-0.4866,1.0676457026221751e-76,-0.2632,1.2330956197794421e-21,1274,0.0
xrp_price,xrp,xrp_price_zscore,180,120,-0.3542,1.6343699845889962e-44,-0.1269,1.1000569008371976e-06,1464,0.0
amm_tvl,xrp,amm_tvl_dz,7,1,-0.0693,0.05239208564820238,-0.0522,0.14424478169011817,785,0.0691
amm_tvl,xrp,amm_tvl_ma30,7,1,-0.0184,0.5917827691415019,-0.0023,0.9474929239380617,854,0.6162
amm_tvl,xrp,amm_tvl_ma90,7,1,-0.0321,0.3579676393577098,-0.022,0.52808990835729,824,0.4063
amm_tvl,xrp,amm_tvl_mom21,7,1,-0.0069,0.8415390552056323,-0.0249,0.4686504889705574,847,0.8621
amm_tvl,xrp,amm_tvl_yoy252,7,1,0.028,0.4874713007737395,-0.0085,0.833814002144378,616,0.5295
amm_tvl,xrp,amm_tvl_zscore,7,1,0.047,0.182462041167431,0.0412,0.2430860542882594,806,0.2243
amm_tvl,xrp,amm_tvl_dz,7,7,-0.1231,0.0005741010829181119,-0.1082,0.00249333618964422,779,0.001
amm_tvl,xrp,amm_tvl_ma30,7,7,-0.0439,0.20129513176835573,-0.0004,0.9897140025544003,848,0.2462
amm_tvl,xrp,amm_tvl_ma90,7,7,-0.0772,0.02733460834770379,-0.0631,0.07113255427706022,818,0.0381
amm_tvl,xrp,amm_tvl_mom21,7,7,-0.0298,0.38777918932563143,-0.0528,0.1257237532256851,841,0.4363
amm_tvl,xrp,amm_tvl_yoy252,7,7,0.0267,0.510026199726667,-0.0441,0.2767203585548589,610,0.5511
amm_tvl,xrp,amm_tvl_zscore,7,7,0.0615,0.08213989195925059,0.1156,0.001052054682225048,800,0.1045
amm_tvl,xrp,amm_tvl_dz,7,30,-0.3077,4.873104121999814e-18,-0.1413,9.657138198145478e-05,756,0.0
amm_tvl,xrp,amm_tvl_ma30,7,30,-0.1149,0.0009455680215715283,0.0284,0.4152552278490774,825,0.0015
amm_tvl,xrp,amm_tvl_ma90,7,30,-0.1863,1.216745343803833e-07,-0.1356,0.00012587287345267812,795,0.0
amm_tvl,xrp,amm_tvl_mom21,7,30,-0.104,0.0028957178726042227,-0.0519,0.13800770833734474,818,0.0046
amm_tvl,xrp,amm_tvl_yoy252,7,30,0.0861,0.036977094352706,0.2943,3.415228883206394e-13,587,0.0504
amm_tvl,xrp,amm_tvl_zscore,7,30,0.1769,6.958511643378004e-07,0.2119,2.4652132804275764e-09,777,0.0
amm_tvl,xrp,amm_tvl_dz,7,60,-0.1538,3.168136031082695e-05,-0.022,0.5539614041700538,726,0.0001
amm_tvl,xrp,amm_tvl_ma30,7,60,-0.1972,2.0675220366316973e-08,-0.0381,0.2826874076292505,795,0.0
amm_tvl,xrp,amm_tvl_ma90,7,60,-0.3759,4.316677727701938e-27,-0.293,1.2972236201981964e-16,765,0.0
amm_tvl,xrp,amm_tvl_mom21,7,60,0.1105,0.0018942793076643669,0.1008,0.004631149998202864,788,0.0031
amm_tvl,xrp,amm_tvl_yoy252,7,60,0.2476,3.1856063715556627e-09,0.1635,0.00010628952428683839,557,0.0
amm_tvl,xrp,amm_tvl_zscore,7,60,0.3953,2.4281866332907502e-29,0.4154,1.5625332489756635e-32,747,0.0
amm_tvl,xrp,amm_tvl_dz,7,90,-0.1586,2.635616550446317e-05,-0.0295,0.43753155152992085,696,0.0
amm_tvl,xrp,amm_tvl_ma30,7,90,-0.3161,3.261284128462225e-19,-0.1922,8.492568206217285e-08,765,0.0
amm_tvl,xrp,amm_tvl_ma90,7,90,-0.4656,8.103873992114952e-41,-0.427,6.137141483970987e-34,735,0.0
amm_tvl,xrp,amm_tvl_mom21,7,90,0.2153,2.1206153944861206e-09,0.1332,0.00023549627196372966,758,0.0
amm_tvl,xrp,amm_tvl_yoy252,7,90,0.3073,5.429705673683606e-13,0.1102,0.011383144791818373,527,0.0
amm_tvl,xrp,amm_tvl_zscore,7,90,0.4543,8.333680888893909e-38,0.4866,6.917790529678862e-44,717,0.0
amm_tvl,xrp,amm_tvl_dz,7,120,-0.0246,0.5254021255357448,0.0375,0.33447143174876376,666,0.5587
amm_tvl,xrp,amm_tvl_ma30,7,120,-0.4284,3.6435342723643436e-34,-0.3747,6.386028279766739e-26,735,0.0
amm_tvl,xrp,amm_tvl_ma90,7,120,-0.6056,8.911932027101896e-72,-0.6002,3.17677980823859e-70,705,0.0
amm_tvl,xrp,amm_tvl_mom21,7,120,0.3327,2.8017582654109576e-20,0.1811,8.768320237301395e-07,728,0.0
amm_tvl,xrp,amm_tvl_yoy252,7,120,0.3822,9.737813635252075e-19,0.0739,0.0997486241622423,497,0.0
amm_tvl,xrp,amm_tvl_zscore,7,120,0.4989,1.6109258995362113e-44,0.5757,6.918614014762768e-62,687,0.0
amm_tvl,xrp,amm_tvl_dz,14,1,-0.0283,0.4309607250908754,-0.03,0.40376962576628217,778,0.4758
amm_tvl,xrp,amm_tvl_ma30,14,1,-0.0077,0.8230940580245156,0.0047,0.8912972438245822,847,0.8466
amm_tvl,xrp,amm_tvl_ma90,14,1,-0.0334,0.34080288102517686,-0.0249,0.4778332279632308,817,0.3904
amm_tvl,xrp,amm_tvl_mom21,14,1,0.0197,0.567983189260703,-0.0108,0.7541425270314821,840,0.5964
amm_tvl,xrp,amm_tvl_yoy252,14,1,0.0265,0.5133511133538934,0.016,0.6937568250947247,609,0.5511
amm_tvl,xrp,amm_tvl_zscore,14,1,0.0617,0.08131550435988871,0.0594,0.09354237115746883,799,0.104
amm_tvl,xrp,amm_tvl_dz,14,7,-0.0813,0.023855516542837393,-0.083,0.02106320732549265,772,0.0336
amm_tvl,xrp,amm_tvl_ma30,14,7,-0.0224,0.5163093985702693,0.0132,0.7030911044924506,841,0.5513
amm_tvl,xrp,amm_tvl_ma90,14,7,-0.0727,0.03838815086990582,-0.0747,0.03332151046767889,811,0.052
amm_tvl,xrp,amm_tvl_mom21,14,7,0.0046,0.8952217940596573,-0.0225,0.5156288277677837,834,0.9097
amm_tvl,xrp,amm_tvl_yoy252,14,7,0.0333,0.41374455594552234,0.0615,0.13156694784380243,603,0.4593
amm_tvl,xrp,amm_tvl_zscore,14,7,0.1101,0.0019112722036941318,0.1317,0.00020048506302863386,793,0.0031
amm_tvl,xrp,amm_tvl_dz,14,30,-0.2463,8.194657663828072e-12,-0.1262,0.0005343226191051937,749,0.0
amm_tvl,xrp,amm_tvl_ma30,14,30,-0.0958,0.006092807793918195,0.0271,0.43890456513750675,818,0.0095
amm_tvl,xrp,amm_tvl_ma90,14,30,-0.1985,1.9225071563688202e-08,-0.1675,2.2802471922415716e-06,788,0.0
amm_tvl,xrp,amm_tvl_mom21,14,30,-0.0795,0.023481224379024983,-0.0452,0.19804381147161787,811,0.0334
amm_tvl,xrp,amm_tvl_yoy252,14,30,0.0871,0.03597423989551668,0.4069,1.5364964660131363e-24,580,0.0493
amm_tvl,xrp,amm_tvl_zscore,14,30,0.2121,2.7866215178992146e-09,0.2366,2.930438293653339e-11,770,0.0
amm_tvl,xrp,amm_tvl_dz,14,60,-0.1491,5.9855065656413414e-05,0.024,0.5210327370346844,719,0.0001
amm_tvl,xrp,amm_tvl_ma30,14,60,-0.202,1.054649017893569e-08,-0.0886,0.012817047773117388,788,0.0
amm_tvl,xrp,amm_tvl_ma90,14,60,-0.3858,2.6034890191462533e-28,-0.3367,1.4910376343707542e-21,758,0.0
amm_tvl,xrp,amm_tvl_mom21,14,60,0.152,1.9822710634707852e-05,0.1716,1.411597685071995e-06,781,0.0
amm_tvl,xrp,amm_tvl_yoy252,14,60,0.2537,1.5899818379115043e-09,0.1793,2.3457905054280986e-05,550,0.0
amm_tvl,xrp,amm_tvl_zscore,14,60,0.415,3.5630814143074734e-32,0.4651,5.442072512832243e-41,740,0.0
amm_tvl,xrp,amm_tvl_dz,14,90,-0.0691,0.06998945320975304,-0.0041,0.9150869228436794,689,0.0909
amm_tvl,xrp,amm_tvl_ma30,14,90,-0.3291,1.3060843132213387e-20,-0.2396,2.351199447153726e-11,758,0.0
amm_tvl,xrp,amm_tvl_ma90,14,90,-0.4784,6.598658099644029e-43,-0.4686,5.223498641876507e-41,728,0.0
amm_tvl,xrp,amm_tvl_mom21,14,90,0.2929,2.556407108207701e-16,0.15,3.662882950187496e-05,751,0.0
amm_tvl,xrp,amm_tvl_yoy252,14,90,0.3223,4.883014104165908e-14,0.1277,0.003524900519750213,520,0.0
amm_tvl,xrp,amm_tvl_zscore,14,90,0.479,5.332904663708654e-42,0.4987,6.585654409237694e-46,710,0.0
amm_tvl,xrp,amm_tvl_dz,14,120,-0.0212,0.5860831084572261,0.0303,0.43807881964330286,659,0.6128
amm_tvl,xrp,amm_tvl_ma30,14,120,-0.4438,1.7578325758405e-36,-0.4285,7.287915975585988e-34,728,0.0
amm_tvl,xrp,amm_tvl_ma90,14,120,-0.6198,2.694253154123492e-75,-0.6399,1.1220471112171404e-81,698,0.0
amm_tvl,xrp,amm_tvl_mom21,14,120,0.3574,3.7429232061302843e-23,0.1681,5.704953516654694e-06,721,0.0
amm_tvl,xrp,amm_tvl_yoy252,14,120,0.4038,1.2085833011307385e-20,0.1322,0.0033629704134994663,490,0.0
amm_tvl,xrp,amm_tvl_zscore,14,120,0.5113,1.4184078999985886e-46,0.5692,1.2478751036459333e-59,680,0.0
amm_tvl,xrp,amm_tvl_dz,30,1,-0.0425,0.24097826835494163,-0.0367,0.31148751067304115,762,0.2915
amm_tvl,xrp,amm_tvl_ma30,30,1,-0.0037,0.9161524561894351,0.0104,0.7653236836959603,831,0.9198
amm_tvl,xrp,amm_tvl_ma90,30,1,-0.0414,0.24173540989511255,-0.0424,0.23022234253734325,801,0.2915
amm_tvl,xrp,amm_tvl_mom21,30,1,0.0054,0.8759066996996644,-0.0187,0.592205035359786,824,0.8936
amm_tvl,xrp,amm_tvl_yoy252,30,1,0.0457,0.2665395937131138,0.0838,0.04132407844132126,593,0.3124
amm_tvl,xrp,amm_tvl_zscore,30,1,0.081,0.023349072149030856,0.0757,0.03410259707344249,783,0.0334
amm_tvl,xrp,amm_tvl_dz,30,7,-0.1201,0.0009413564787272053,-0.1087,0.002771906748789925,756,0.0015
amm_tvl,xrp,amm_tvl_ma30,30,7,-0.0175,0.6160919313975713,0.0147,0.6732927083960849,825,0.6389
amm_tvl,xrp,amm_tvl_ma90,30,7,-0.098,0.005665635367346998,-0.1262,0.00036213159429760653,795,0.0089
amm_tvl,xrp,amm_tvl_mom21,30,7,-0.0408,0.2442315713209354,-0.0491,0.16040230631336902,818,0.2931
amm_tvl,xrp,amm_tvl_yoy252,30,7,0.0585,0.15659509327372317,0.251,6.936785283490401e-10,587,0.1944
amm_tvl,xrp,amm_tvl_zscore,30,7,0.1437,5.824455822539386e-05,0.182,3.249430307708345e-07,777,0.0001
amm_tvl,xrp,amm_tvl_dz,30,30,0.0405,0.27403923911560174,0.0277,0.45469833981837016,733,0.3182
amm_tvl,xrp,amm_tvl_ma30,30,30,-0.1029,0.00351562476025024,-0.0386,0.2747026598520177,802,0.0056
amm_tvl,xrp,amm_tvl_ma90,30,30,-0.2641,8.651511487391744e-14,-0.2518,1.24573596338774e-12,772,0.0
amm_tvl,xrp,amm_tvl_mom21,30,30,0.1309,0.0002139570179010977,0.1001,0.0047193512735547085,795,0.0004
amm_tvl,xrp,amm_tvl_yoy252,30,30,0.0787,0.0616768549696124,0.0576,0.17188850331544472,564,0.081
amm_tvl,xrp,amm_tvl_zscore,30,30,0.2901,4.3951417764156874e-16,0.3458,1.3472085082245305e-22,754,0.0
amm_tvl,xrp,amm_tvl_dz,30,60,-0.0777,0.03934554479345367,0.0603,0.11012330190062254,703,0.053
amm_tvl,xrp,amm_tvl_ma30,30,60,-0.251,1.4888463018573106e-12,-0.2348,3.9530590650056075e-11,772,0.0
amm_tvl,xrp,amm_tvl_ma90,30,60,-0.4033,2.179926272970531e-30,-0.4269,3.226668221074231e-34,742,0.0
amm_tvl,xrp,amm_tvl_mom21,30,60,0.2896,2.9918207668354956e-16,0.2455,5.837050894579587e-12,765,0.0
amm_tvl,xrp,amm_tvl_yoy252,30,60,0.2491,5.384813285734355e-09,0.0164,0.7060112223694559,534,0.0
amm_tvl,xrp,amm_tvl_zscore,30,60,0.4145,2.017636744054019e-31,0.5122,1.1619133060100575e-49,724,0.0
amm_tvl,xrp,amm_tvl_dz,30,90,0.0884,0.021856007416377714,0.0997,0.00967422122806299,673,0.0318
amm_tvl,xrp,amm_tvl_ma30,30,90,-0.3798,7.189856659743636e-27,-0.3757,2.7345779018727395e-26,742,0.0
amm_tvl,xrp,amm_tvl_ma90,30,90,-0.5235,2.3727935489824673e-51,-0.5552,8.112594552101804e-59,712,0.0
amm_tvl,xrp,amm_tvl_mom21,30,90,0.432,8.92841430036849e-35,0.2403,4.1126540408780914e-11,735,0.0
amm_tvl,xrp,amm_tvl_yoy252,30,90,0.3366,8.130130452604525e-15,-0.019,0.6707852667702252,504,0.0
amm_tvl,xrp,amm_tvl_zscore,30,90,0.4881,8.071765391962736e-43,0.5348,1.3775458603050361e-52,694,0.0
amm_tvl,xrp,amm_tvl_dz,30,120,-0.0005,0.989865480755295,0.0295,0.4545004871661812,643,0.9899
amm_tvl,xrp,amm_tvl_ma30,30,120,-0.4973,9.321486249082765e-46,-0.5517,6.026054089138541e-58,712,0.0
amm_tvl,xrp,amm_tvl_ma90,30,120,-0.6631,1.3490667457452146e-87,-0.7152,6.7530434403363814e-108,682,0.0
amm_tvl,xrp,amm_tvl_mom21,30,120,0.4312,2.7763259375709824e-33,0.1716,4.576883541368791e-06,705,0.0
amm_tvl,xrp,amm_tvl_yoy252,30,120,0.4096,1.3210848849396305e-20,0.113,0.01384832651554895,474,0.0
amm_tvl,xrp,amm_tvl_zscore,30,120,0.5071,1.1528031305940597e-44,0.5363,1.0191018147183067e-50,664,0.0
amm_tvl,xrp,amm_tvl_dz,60,1,0.0427,0.24843796397601428,0.0652,0.07813035990945767,732,0.2953
amm_tvl,xrp,amm_tvl_ma30,60,1,-0.0341,0.3353991219335016,-0.0492,0.16396879870145334,801,0.3859
amm_tvl,xrp,amm_tvl_ma90,60,1,-0.0765,0.03359513759034527,-0.0947,0.008542318061691319,771,0.0465
amm_tvl,xrp,amm_tvl_mom21,60,1,0.0914,0.009938151386940442,0.1021,0.003968166707506804,794,0.0148
amm_tvl,xrp,amm_tvl_yoy252,60,1,0.0276,0.5139511308414028,-0.0049,0.9076758140694497,563,0.5511
amm_tvl,xrp,amm_tvl_zscore,60,1,0.0839,0.02129807880082932,0.142,9.212085025961252e-05,753,0.0312
amm_tvl,xrp,amm_tvl_dz,60,7,0.0524,0.15879398953584958,0.1274,0.0005776356211234227,726,0.1962
amm_tvl,xrp,amm_tvl_ma30,60,7,-0.0961,0.006683371876188133,-0.1527,1.5321328910500318e-05,795,0.0103
amm_tvl,xrp,amm_tvl_ma90,60,7,-0.1534,2.0217982346107196e-05,-0.245,6.415020511540028e-12,765,0.0
amm_tvl,xrp,amm_tvl_mom21,60,7,0.14,8.076944339266987e-05,0.2025,9.725364995876946e-09,788,0.0001
amm_tvl,xrp,amm_tvl_yoy252,60,7,0.0658,0.12106346816773442,0.0101,0.8125785448670723,557,0.151
amm_tvl,xrp,amm_tvl_zscore,60,7,0.1216,0.0008704761951068495,0.3425,5.432411249216369e-22,747,0.0014
amm_tvl,xrp,amm_tvl_dz,60,30,-0.1151,0.0022397366069425,0.0039,0.9187829295439495,703,0.0036
amm_tvl,xrp,amm_tvl_ma30,60,30,-0.2096,4.082746688922042e-09,-0.3041,5.503428439589331e-18,772,0.0
amm_tvl,xrp,amm_tvl_ma90,60,30,-0.2545,1.9471163736132295e-12,-0.3599,4.1720014767168456e-24,742,0.0
amm_tvl,xrp,amm_tvl_mom21,60,30,0.2213,6.147842327090866e-10,0.1893,1.3223133576428067e-07,765,0.0
amm_tvl,xrp,amm_tvl_yoy252,60,30,0.1153,0.007662326225396896,-0.0345,0.4262506997797982,534,0.0116
amm_tvl,xrp,amm_tvl_zscore,60,30,0.1899,2.649845828565221e-07,0.3538,8.97130854639946e-23,724,0.0
amm_tvl,xrp,amm_tvl_dz,60,60,0.0878,0.022721597844400417,0.0201,0.6018625949414389,673,0.0327
amm_tvl,xrp,amm_tvl_ma30,60,60,-0.3631,1.5386364002701774e-24,-0.4632,1.0016322738306142e-40,742,0.0
amm_tvl,xrp,amm_tvl_ma90,60,60,-0.4304,1.801850137606693e-33,-0.5317,3.4125019972184457e-53,712,0.0
amm_tvl,xrp,amm_tvl_mom21,60,60,0.4307,1.5057997449992038e-34,0.1512,3.861214051252051e-05,735,0.0
amm_tvl,xrp,amm_tvl_yoy252,60,60,0.3534,2.8635122111560703e-16,-0.055,0.21778119192800316,504,0.0
amm_tvl,xrp,amm_tvl_zscore,60,60,0.3805,2.5236905914056635e-25,0.403,1.758619669717891e-28,694,0.0
amm_tvl,xrp,amm_tvl_dz,60,90,-0.0502,0.20350247150882125,-0.042,0.2875414985906477,643,0.2477
amm_tvl,xrp,amm_tvl_ma30,60,90,-0.4699,2.1924677466663384e-40,-0.5816,1.1125118648272657e-65,712,0.0
amm_tvl,xrp,amm_tvl_ma90,60,90,-0.5646,1.152966190684902e-58,-0.6493,7.026432250736087e-83,682,0.0
amm_tvl,xrp,amm_tvl_mom21,60,90,0.4124,2.5578998731215463e-30,0.0877,0.019818248615281475,705,0.0
amm_tvl,xrp,amm_tvl_yoy252,60,90,0.4423,4.012238087219207e-24,0.1058,0.0211906290806181,474,0.0
amm_tvl,xrp,amm_tvl_zscore,60,90,0.4027,2.8310876848811818e-27,0.3867,4.173796155775612e-25,664,0.0
amm_tvl,xrp,amm_tvl_dz,60,120,0.0416,0.3042895296335194,-0.046,0.25561043468862904,613,0.3517
amm_tvl,xrp,amm_tvl_ma30,60,120,-0.6313,4.255952153407492e-77,-0.7321,1.8554787795885147e-115,682,0.0
amm_tvl,xrp,amm_tvl_ma90,60,120,-0.7518,1.1950063582394864e-119,-0.8023,8.708250730188875e-148,652,0.0
amm_tvl,xrp,amm_tvl_mom21,60,120,0.5451,1.6623116228633131e-53,0.0542,0.15943445809832368,675,0.0
amm_tvl,xrp,amm_tvl_yoy252,60,120,0.4827,2.713659169451072e-27,0.1172,0.013451865845380679,444,0.0
amm_tvl,xrp,amm_tvl_zscore,60,120,0.4336,1.9140966271264354e-30,0.389,2.4856962153351277e-24,634,0.0
amm_tvl,xrp,amm_tvl_dz,90,1,0.022,0.5599558084791679,-0.0108,0.7743223097854555,702,0.5905
amm_tvl,xrp,amm_tvl_ma30,90,1,-0.0732,0.04222703264854944,-0.0947,0.008531304153981003,771,0.0563
amm_tvl,xrp,amm_tvl_ma90,90,1,-0.075,0.0413107826410864,-0.1034,0.004838095445489854,741,0.0554
amm_tvl,xrp,amm_tvl_mom21,90,1,0.0608,0.09331529502722888,0.0079,0.8276411519328465,764,0.1176
amm_tvl,xrp,amm_tvl_yoy252,90,1,0.0361,0.4054173360453845,0.017,0.6951514164255109,533,0.4521
amm_tvl,xrp,amm_tvl_zscore,90,1,0.0851,0.022152163830251856,0.0776,0.03698719904169087,723,0.0321
amm_tvl,xrp,amm_tvl_dz,90,7,0.042,0.2688700725909366,-0.0126,0.7393492661871486,696,0.3137
amm_tvl,xrp,amm_tvl_ma30,90,7,-0.1488,3.595458566838055e-05,-0.2425,1.056033962054518e-11,765,0.0001
amm_tvl,xrp,amm_tvl_ma90,90,7,-0.1309,0.000374500809684897,-0.2592,9.454646199794676e-13,735,0.0006
amm_tvl,xrp,amm_tvl_mom21,90,7,0.1261,0.0005027841023394139,-0.028,0.4422091192722254,758,0.0008
amm_tvl,xrp,amm_tvl_yoy252,90,7,0.0804,0.06526833015849656,0.057,0.191494640629338,527,0.0852
amm_tvl,xrp,amm_tvl_zscore,90,7,0.1311,0.0004338610746370507,0.1754,2.3098256831081466e-06,717,0.0007
amm_tvl,xrp,amm_tvl_dz,90,30,0.2422,1.9306623186683848e-10,-0.0047,0.9033071944324441,673,0.0
amm_tvl,xrp,amm_tvl_ma30,90,30,-0.2712,5.5965754279512245e-14,-0.3577,8.175354310909346e-24,742,0.0
amm_tvl,xrp,amm_tvl_ma90,90,30,-0.2613,1.4155459365250094e-12,-0.399,1.3884584894064196e-28,712,0.0
amm_tvl,xrp,amm_tvl_mom21,90,30,0.3197,6.307811978566353e-19,0.0279,0.4508989977062799,735,0.0
amm_tvl,xrp,amm_tvl_yoy252,90,30,0.2035,4.126970303904009e-06,-0.0423,0.3435254765392811,504,0.0
amm_tvl,xrp,amm_tvl_zscore,90,30,0.233,5.168775729993133e-10,0.2287,1.0926610562394272e-09,694,0.0
amm_tvl,xrp,amm_tvl_dz,90,60,0.031,0.4323919878698075,-0.0817,0.038241653712162836,643,0.4758
amm_tvl,xrp,amm_tvl_ma30,90,60,-0.4141,7.04883550723413e-31,-0.5217,6.0421995393317e-51,712,0.0
amm_tvl,xrp,amm_tvl_ma90,90,60,-0.4623,2.0308822605602242e-37,-0.5727,1.0858530551344798e-60,682,0.0
amm_tvl,xrp,amm_tvl_mom21,90,60,0.363,2.2113061807301078e-23,0.0014,0.9713304392150687,705,0.0
amm_tvl,xrp,amm_tvl_yoy252,90,60,0.4628,1.5663874206931312e-26,0.1782,9.598972971389095e-05,474,0.0
amm_tvl,xrp,amm_tvl_zscore,90,60,0.343,9.174220321145825e-20,0.2634,5.293883407792063e-12,664,0.0
amm_tvl,xrp,amm_tvl_dz,90,90,0.1066,0.008258010691934346,-0.0692,0.08693133128683331,613,0.0125
amm_tvl,xrp,amm_tvl_ma30,90,90,-0.5675,2.206567524991934e-59,-0.6378,3.825798442822572e-79,682,0.0
amm_tvl,xrp,amm_tvl_ma90,90,90,-0.6588,2.1324342391621488e-82,-0.6908,1.2874215981531321e-93,652,0.0
amm_tvl,xrp,amm_tvl_mom21,90,90,0.5048,6.178697304368149e-45,-0.0177,0.6470467448704702,675,0.0
amm_tvl,xrp,amm_tvl_yoy252,90,90,0.4776,1.1271107166187094e-26,0.1683,0.00036914942227971357,444,0.0
amm_tvl,xrp,amm_tvl_zscore,90,90,0.3805,2.802301600793846e-23,0.2627,1.8180864748388186e-11,634,0.0
amm_tvl,xrp,amm_tvl_dz,90,120,-0.1122,0.006685784991578391,-0.1355,0.001036486457954534,583,0.0103
amm_tvl,xrp,amm_tvl_ma30,90,120,-0.73,1.597838286160073e-109,-0.7805,9.291897414278494e-135,652,0.0
amm_tvl,xrp,amm_tvl_ma90,90,120,-0.7614,8.162379173695457e-119,-0.7875,1.8530455528308233e-132,622,0.0
amm_tvl,xrp,amm_tvl_mom21,90,120,0.4649,6.726426245472899e-36,0.1067,0.0066817660169165875,645,0.0
amm_tvl,xrp,amm_tvl_yoy252,90,120,0.4783,4.636947270113288e-25,0.3181,3.456687971040165e-11,414,0.0
amm_tvl,xrp,amm_tvl_zscore,90,120,0.3308,6.794623130985752e-17,0.2338,6.0566255347408485e-09,604,0.0
amm_tvl,xrp,amm_tvl_dz,120,1,0.0326,0.39949692146464505,-0.013,0.7368505275201508,672,0.4474
amm_tvl,xrp,amm_tvl_ma30,120,1,-0.0726,0.04811916883165729,-0.1071,0.0035147529966118108,741,0.0638
amm_tvl,xrp,amm_tvl_ma90,120,1,-0.0897,0.016723192534133503,-0.1148,0.002162852911518919,711,0.0246
amm_tvl,xrp,amm_tvl_mom21,120,1,0.0628,0.08904870163440277,0.0212,0.5667386527938855,734,0.1128
amm_tvl,xrp,amm_tvl_yoy252,120,1,0.0386,0.3877520552781606,0.0268,0.5490605434584429,503,0.4363
amm_tvl,xrp,amm_tvl_zscore,120,1,0.0428,0.25997152101572385,0.0808,0.033491578113575886,693,0.3068
